trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
54,bo,0.1607332662249572,0.29003418080045706,0.645065819199543,634.2290839532532,2.7478,62.0,110.0,8.1717,15.1887,5.3317,2.7397
55,bo,0.17359080931044282,0.29003418080045706,0.645065819199543,3075.498612781785,2.7526,70.0,100.0,10.3118,79.0084,4.4121,2.7397
56,bo,0.18459751549940392,0.29003418080045706,0.645065819199543,2910.1839433951704,2.7404,43.0,56.0,7.318,7.5436,14.6388,2.7397
57,bo,0.18255687973997833,0.29003418080045706,0.645065819199543,3018.940776782033,2.7404,79.0,111.0,7.3166,24.9297,24.7601,2.7397
58,bo,0.30827023332251796,0.30827023332251796,0.626829766677482,3033.8161180753477,2.7414,68.0,105.0,8.7907,47.3417,17.2907,2.7397
59,bo,0.10407493783306983,0.30827023332251796,0.626829766677482,3085.8666483306597,2.7512,61.0,85.0,8.7863,49.0174,7.8569,2.7397
60,bo,0.12491067418399429,0.30827023332251796,0.626829766677482,2975.3958174503828,2.7474,79.0,61.0,10.4412,77.4318,11.1369,2.7397
61,bo,0.18155969063673907,0.30827023332251796,0.626829766677482,3395.391993454695,2.7478,15.0,50.0,7.2216,8.0469,23.3038,2.7397
62,bo,0.07791609312858228,0.30827023332251796,0.626829766677482,2981.6006510666225,2.7464,61.0,74.0,8.9244,48.6798,8.0369,2.7397
63,bo,0.1555807783929262,0.30827023332251796,0.626829766677482,3033.281794411175,2.7402,65.0,29.0,7.1209,7.7321,18.6839,2.7397
64,bo,0.062158959509952885,0.30827023332251796,0.626829766677482,134.50144908483549,2.7506,18.0,14.0,7.7643,6.128,17.6775,2.7397
65,bo,0.16915383544519466,0.30827023332251796,0.626829766677482,2949.9734607607957,2.7418,79.0,104.0,8.7621,55.2454,21.0695,2.7397
66,bo,0.13769976823290483,0.30827023332251796,0.626829766677482,634.0326517559402,2.7427,67.0,84.0,8.1569,14.1594,20.24,2.7397
67,bo,0.16515710604625397,0.30827023332251796,0.626829766677482,3041.91400062166,2.7429,21.0,37.0,7.4816,7.7047,11.4398,2.7397
68,bo,0.07513471926737234,0.30827023332251796,0.626829766677482,1094.8269193634749,2.7516,55.0,27.0,11.4021,37.215,13.0357,2.7397
69,bo,0.19394362819236163,0.30827023332251796,0.626829766677482,976.181845870685,2.7425,88.0,46.0,11.6422,75.3884,17.6438,2.7397
70,bo,0.0937864530678902,0.30827023332251796,0.626829766677482,2980.074166581543,2.7442,67.0,113.0,9.1023,59.4712,12.8774,2.7397
71,bo,0.18696856181870217,0.30827023332251796,0.626829766677482,3235.138569981384,2.7451,73.0,108.0,8.8705,46.6504,6.9288,2.7397
72,bo,0.21083364998072995,0.30827023332251796,0.626829766677482,2921.783663863461,2.7409,63.0,83.0,8.6939,48.4599,5.5547,2.7397
73,bo,0.1194106307076461,0.30827023332251796,0.626829766677482,1157.5978996773813,2.7442,71.0,86.0,11.9068,36.846,1.543,2.7397
74,bo,0.10446911299968098,0.30827023332251796,0.626829766677482,2985.839265813978,2.7416,31.0,99.0,6.2078,8.6017,19.9391,2.7397
75,bo,0.10603118437010743,0.30827023332251796,0.626829766677482,852.6785066529284,2.7451,34.0,55.0,3.8864,43.7108,9.1406,2.7397
76,bo,0.06035755289486633,0.30827023332251796,0.626829766677482,2761.680385389401,2.7502,68.0,30.0,6.0163,69.4661,17.841,2.7397
77,bo,0.13260828152429038,0.30827023332251796,0.626829766677482,3144.041698545686,2.7457,53.0,115.0,5.332,63.7415,6.4699,2.7397
78,bo,0.18491820380787574,0.30827023332251796,0.626829766677482,3102.8664656395276,2.7438,87.0,105.0,1.4031,24.8185,15.6592,2.7397
79,bo,0.13464812814081611,0.30827023332251796,0.626829766677482,2960.595917734679,2.743,88.0,70.0,4.9568,66.7713,17.4174,2.7397
80,bo,0.08125928211562752,0.30827023332251796,0.626829766677482,3127.4690498116024,2.7463,32.0,49.0,7.0016,78.2813,15.2935,2.7397
81,bo,0.17258913454266894,0.30827023332251796,0.626829766677482,554.0526124343338,2.7472,79.0,96.0,3.269,68.2082,10.5171,2.7397
82,bo,0.07150775782451402,0.30827023332251796,0.626829766677482,3029.9999422239957,2.751,43.0,17.0,7.4642,25.4916,17.8971,2.7397
83,bo,0.21330242534622484,0.30827023332251796,0.626829766677482,581.598536601956,2.7405,36.0,19.0,5.2992,24.2459,18.7342,2.7397
84,bo,0.1799554293055092,0.30827023332251796,0.626829766677482,3038.141997453484,2.7409,40.0,26.0,4.1477,28.9484,16.3354,2.7397
85,bo,0.2014689232435714,0.30827023332251796,0.626829766677482,559.313238621738,2.7477,84.0,114.0,5.6453,24.0057,3.5003,2.7397
86,bo,0.13606780994862128,0.30827023332251796,0.626829766677482,3023.8793269458406,2.7413,80.0,67.0,9.215,53.9087,0.9409,2.7397
87,bo,0.07220614579027147,0.30827023332251796,0.626829766677482,546.0558108121963,2.7462,16.0,20.0,5.5796,40.1007,21.8124,2.7397
88,bo,0.13555781164140296,0.30827023332251796,0.626829766677482,3010.54026043522,2.7445,32.0,103.0,10.5659,66.4447,15.0669,2.7397
89,bo,0.2633539449336724,0.30827023332251796,0.626829766677482,3042.513728184926,2.7403,30.0,46.0,8.5722,22.2821,3.8216,2.7397
90,bo,0.116468480208503,0.30827023332251796,0.626829766677482,584.4267388122571,2.7412,44.0,111.0,2.8896,25.3561,8.5757,2.7397
91,bo,0.09380308781770189,0.30827023332251796,0.626829766677482,2709.168822968525,2.7491,43.0,50.0,11.2687,35.5801,17.3261,2.7397
92,bo,0.08254925919486249,0.30827023332251796,0.626829766677482,2872.28131766578,2.7474,89.0,32.0,8.1852,48.0812,17.1949,2.7397
93,bo,0.1844017224380714,0.30827023332251796,0.626829766677482,3117.3321126525816,2.7418,32.0,48.0,4.4285,20.8395,4.0502,2.7397
94,bo,0.15286061759651873,0.30827023332251796,0.626829766677482,3010.5708656549073,2.7489,29.0,20.0,2.8099,78.5687,3.1305,2.7397
95,bo,0.08644928456989076,0.30827023332251796,0.626829766677482,3090.6722353229443,2.7445,25.0,102.0,3.3905,65.7173,18.0747,2.7397
96,bo,0.2292285996962525,0.30827023332251796,0.626829766677482,3192.777681363855,2.7402,65.0,104.0,8.9183,30.5429,17.2333,2.7397
97,bo,0.17534081077411431,0.30827023332251796,0.626829766677482,3355.889245655763,2.7422,21.0,53.0,9.01,32.7936,17.2929,2.7397
98,bo,0.1379103447999262,0.30827023332251796,0.626829766677482,3061.8545410680495,2.7415,35.0,84.0,9.8613,8.8072,3.8139,2.7397
99,bo,0.2349425940324403,0.30827023332251796,0.626829766677482,3062.587169624485,2.7425,19.0,44.0,8.4858,28.2629,17.2506,2.7397
100,bo,0.18240413574823813,0.30827023332251796,0.626829766677482,3033.0457533051167,2.7463,82.0,21.0,7.2624,42.4554,13.4203,2.7397
101,bo,0.14243583539557741,0.30827023332251796,0.626829766677482,569.24158679412,2.7514,36.0,24.0,2.3296,47.0487,18.7662,2.7397
102,bo,0.28924892439217054,0.30827023332251796,0.626829766677482,2798.4397375431454,2.7459,50.0,73.0,5.267,27.5314,17.4998,2.7397
103,bo,0.18591775199715718,0.30827023332251796,0.626829766677482,3193.7935709324424,2.7446,40.0,72.0,4.2148,67.2769,13.5743,2.7397
104,bo,0.1047292366618064,0.30827023332251796,0.626829766677482,3231.9255044459383,2.7476,78.0,110.0,7.0796,62.1867,16.2425,2.7397
105,bo,0.19985941535485205,0.30827023332251796,0.626829766677482,2817.3426943196137,2.746,32.0,65.0,4.0354,52.6786,7.9049,2.7397
106,bo,0.11420772582671222,0.30827023332251796,0.626829766677482,3115.308102230566,2.7413,52.0,107.0,6.5488,46.1658,20.467,2.7397
107,bo,0.15606723824951554,0.30827023332251796,0.626829766677482,3042.493485322442,2.7409,35.0,81.0,3.4278,49.3368,11.7711,2.7397
108,bo,0.09575748229174864,0.30827023332251796,0.626829766677482,2789.3168757120225,2.7525,58.0,56.0,4.9404,72.9786,18.3414,2.7397
109,bo,0.1337344493342933,0.30827023332251796,0.626829766677482,2843.3242135520904,2.747,42.0,17.0,5.2536,43.3783,10.9345,2.7397
110,bo,0.1251799963490963,0.30827023332251796,0.626829766677482,3012.369271333539,2.7416,75.0,104.0,9.8147,72.3772,1.1704,2.7397
111,bo,0.14069529596114666,0.30827023332251796,0.626829766677482,2831.6476344750613,2.7532,50.0,16.0,11.0252,31.416,7.2297,2.7397
112,bo,0.2595049979679463,0.30827023332251796,0.626829766677482,2894.4444949132007,2.7397,34.0,29.0,5.5848,54.1026,14.0393,2.7397
113,bo,0.25816429305750127,0.30827023332251796,0.626829766677482,3144.132872706837,2.7405,66.0,64.0,2.8449,34.9337,16.5149,2.7397
114,bo,0.19551963366410188,0.30827023332251796,0.626829766677482,2586.0685154506928,2.7414,63.0,72.0,3.4095,46.0469,20.3188,2.7397
115,bo,0.11585207331340179,0.30827023332251796,0.626829766677482,3179.3813305635817,2.7403,49.0,70.0,3.591,26.042,13.7433,2.7397
116,bo,0.258624715409484,0.30827023332251796,0.626829766677482,3308.7059347530617,2.7404,24.0,34.0,9.6205,54.1063,15.3417,2.7397
117,bo,0.1406143274478955,0.30827023332251796,0.626829766677482,1128.8541113553745,2.742,53.0,86.0,2.0082,60.4288,16.8835,2.7397
118,bo,0.2152628790414199,0.30827023332251796,0.626829766677482,3377.7539889680984,2.7406,59.0,117.0,6.3679,32.4476,7.4248,2.7397
119,bo,0.122260017560885,0.30827023332251796,0.626829766677482,2626.1321368143763,2.7458,44.0,56.0,5.1031,29.0447,13.5477,2.7397
