trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
33,bo,0.16039843702739945,0.303738657222794,0.591361342777206,2065.3357018273628,2.4842,43.0,110.0,5.9371,70.9398,6.9621,2.7274
34,bo,0.11640547042021542,0.303738657222794,0.591361342777206,1562.979793376306,2.4613,79.0,116.0,5.3634,22.8966,18.3265,2.7274
35,bo,0.10546979297532896,0.303738657222794,0.591361342777206,1197.0127601024503,2.3239,75.0,91.0,10.2164,69.0298,6.9147,2.7274
36,bo,0.20193637868113143,0.303738657222794,0.591361342777206,140.4955662928216,2.061,86.0,73.0,7.6419,20.2046,6.556,2.7274
37,bo,0.16329343420120349,0.303738657222794,0.591361342777206,1121.8949669542058,2.6417,80.0,93.0,1.8919,26.5931,7.9197,2.7274
38,bo,0.16910271125076135,0.303738657222794,0.591361342777206,915.9780495946629,2.4518,51.0,102.0,8.1814,79.201,6.9492,2.7274
39,bo,0.14224782410534206,0.303738657222794,0.591361342777206,650.5087664669509,2.4575,20.0,13.0,11.6655,51.196,12.2715,2.7274
40,bo,0.11857044628805612,0.303738657222794,0.591361342777206,2926.0997579398027,2.7491,72.0,96.0,5.583,32.2072,6.0617,2.7274
41,bo,0.09658887165857873,0.303738657222794,0.591361342777206,1173.0544893913498,2.7388,74.0,102.0,11.9068,24.5967,7.0711,2.7274
42,bo,0.12715415346621922,0.303738657222794,0.591361342777206,16.153623931386846,2.0675,65.0,73.0,7.1774,32.0662,4.7412,2.7274
43,bo,0.20441429665375196,0.303738657222794,0.591361342777206,662.3174929029847,2.0436,75.0,105.0,5.4246,26.2377,8.5167,2.7274
44,bo,0.22545524365981384,0.303738657222794,0.591361342777206,95.25999481964925,2.4208,17.0,30.0,6.8508,55.3814,9.6188,2.7274
45,bo,0.10988585952670382,0.303738657222794,0.591361342777206,2779.874846624283,2.0859,77.0,89.0,9.909,30.3109,6.5888,2.7274
46,bo,0.11356531965711324,0.303738657222794,0.591361342777206,2522.3804862572615,2.4358,75.0,98.0,3.4967,78.6042,6.6538,2.7274
47,bo,0.2806339841593516,0.303738657222794,0.591361342777206,2029.7693945376318,2.0727,87.0,72.0,9.7824,23.314,6.2503,2.7274
48,bo,0.15039615956813032,0.303738657222794,0.591361342777206,583.7587899932137,2.1377,88.0,69.0,11.554,50.6125,6.7673,2.7274
49,bo,0.2801377888958835,0.303738657222794,0.591361342777206,2204.3634674371724,2.4675,83.0,96.0,1.4999,12.2647,7.0283,2.7274
50,bo,0.24972558465958508,0.303738657222794,0.591361342777206,1622.4310468952644,2.5835,52.0,97.0,10.8218,64.2395,6.8934,2.7274
51,bo,0.26202617710849563,0.303738657222794,0.591361342777206,2041.581951470116,2.4339,15.0,96.0,1.0683,17.6337,6.817,2.7274
52,bo,0.10423502674820935,0.303738657222794,0.591361342777206,2993.7084514322096,2.6581,74.0,99.0,1.1588,22.1457,7.065,2.7274
53,bo,0.24534768547766111,0.303738657222794,0.591361342777206,1658.035249872144,2.4765,71.0,85.0,2.9103,56.3123,6.2212,2.7274
54,bo,0.14018235324331368,0.303738657222794,0.591361342777206,572.4166202150585,2.391,53.0,19.0,7.8775,53.9054,10.9767,2.7274
55,bo,0.18149545791894278,0.303738657222794,0.591361342777206,1118.2998755843125,2.4718,81.0,115.0,1.2261,29.9637,12.2775,2.7274
56,bo,0.21225321965213237,0.303738657222794,0.591361342777206,2012.889449768859,2.4767,49.0,92.0,11.0553,74.6964,8.8035,2.7274
57,bo,0.14928057603979247,0.303738657222794,0.591361342777206,2784.7011309245013,2.3939,50.0,25.0,10.0642,52.7073,2.9266,2.7274
58,bo,0.13946407409526754,0.303738657222794,0.591361342777206,322.5243415115326,2.4485,51.0,98.0,5.2194,25.203,6.0993,2.7274
59,bo,0.18299343577268692,0.303738657222794,0.591361342777206,1771.6795542986856,2.499,25.0,102.0,6.3682,26.3515,5.1865,2.7274
