trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
46,bo,0.15353380698321212,0.5333374422857214,0.3494625577142786,1170.9017112754807,2.5971,25.0,47.0,3.661,33.1362,0.2827,2.7353
47,bo,0.2139799809240526,0.5333374422857214,0.3494625577142786,729.6122061720841,2.474,36.0,41.0,4.1051,69.3729,7.7174,2.7353
48,bo,0.28400622629630023,0.5333374422857214,0.3494625577142786,1986.1623355411996,2.61,26.0,80.0,11.3345,34.782,0.6967,2.7353
49,bo,0.13606165798710848,0.5333374422857214,0.3494625577142786,2118.7597057440585,2.6351,19.0,90.0,1.5607,37.5431,1.9706,2.7353
50,bo,0.17385352183217048,0.5333374422857214,0.3494625577142786,1213.3814676927134,2.6199,20.0,71.0,5.8627,69.632,13.2514,2.7353
51,bo,0.16432312634216426,0.5333374422857214,0.3494625577142786,2500.8636628017507,2.6398,24.0,76.0,7.2434,6.2164,5.9306,2.7353
52,bo,0.1435811145350344,0.5333374422857214,0.3494625577142786,2824.3579139856797,2.6061,42.0,102.0,4.4516,68.8106,5.7941,2.7353
53,bo,0.15750073218103894,0.5333374422857214,0.3494625577142786,720.1275108440373,2.7126,38.0,114.0,2.3876,68.2598,0.6053,2.7353
54,bo,0.2259508109623551,0.5333374422857214,0.3494625577142786,1117.8288230252192,2.6458,64.0,91.0,6.5796,33.309,0.4005,2.7353
55,bo,0.10573374267993384,0.5333374422857214,0.3494625577142786,2404.621221052571,2.6155,30.0,95.0,9.5861,18.9687,1.9885,2.7353
56,bo,0.1633936115059725,0.5333374422857214,0.3494625577142786,2472.7112595858334,2.6263,76.0,112.0,11.0391,75.9933,1.1311,2.7353
57,bo,0.1919902353879302,0.5333374422857214,0.3494625577142786,3323.1939677305218,2.4074,39.0,21.0,8.5865,58.3496,13.0709,2.7353
58,bo,0.21358601261266588,0.5333374422857214,0.3494625577142786,1118.3385213033616,2.6309,69.0,95.0,9.886,64.9918,3.952,2.7353
59,bo,0.16770037837576376,0.5333374422857214,0.3494625577142786,1559.0217818631872,2.635,42.0,101.0,5.2323,26.937,0.3074,2.7353
