trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
12,perturb_wrong_r_low,0.8343921509835116,0.8548967926658134,0.027903207334186608,1455.161179786177,2.0712,37.0,50.0,3.0,20.0,0.0,2.7353
13,perturb_wrong_r_high,0.8588917095592361,0.8588917095592361,0.023908290440763924,1455.161179786177,2.7182,37.0,50.0,3.0,20.0,0.0,2.7353
14,perturb_offset_shift,0.2469780544368382,0.8588917095592361,0.023908290440763924,1455.161179786177,2.7353,37.0,50.0,3.0,20.0,0.0,2.7353
15,perturb_misaligned,0.5927862798105429,0.8588917095592361,0.023908290440763924,1499.7589873822337,2.7353,37.0,50.0,3.0,20.0,0.0,2.7353
16,perturb_ambiguous_lines,0.8548967926658134,0.8588917095592361,0.023908290440763924,1455.161179786177,2.7353,37.0,50.0,11.8293,77.1061,0.0,2.7353
17,perturb_small_segment,0.7933636534723313,0.8588917095592361,0.023908290440763924,1455.161179786177,2.7353,37.0,50.0,3.0,20.0,0.0,2.7353
18,perturb_guardrail_smoke,0.2447588679512911,0.8588917095592361,0.023908290440763924,69.12,2.7353,37.0,50.0,3.0,20.0,0.0,2.7353
19,perturb_weak_hough,0.8548967926658134,0.8588917095592361,0.023908290440763924,1455.161179786177,2.7353,85.0,112.0,3.0,20.0,0.0,2.7353
20,perturb_wrong_k,0.14418810738992896,0.8588917095592361,0.023908290440763924,2062.898520285039,2.7353,37.0,50.0,3.0,20.0,0.0,2.7353
21,perturb_wrong_k,0.13206476654075536,0.8588917095592361,0.023908290440763924,951.0461500210541,2.7353,37.0,50.0,3.0,20.0,0.0,2.7353
22,perturb_wrong_r_low,0.8343921509835116,0.8588917095592361,0.023908290440763924,1455.161179786177,2.0712,37.0,50.0,3.0,20.0,0.0,2.7353
23,perturb_wrong_r_high,0.8588917095592361,0.8588917095592361,0.023908290440763924,1455.161179786177,2.7182,37.0,50.0,3.0,20.0,0.0,2.7353
24,bo,0.1347611770643793,0.8588917095592361,0.023908290440763924,1354.5923413400615,2.1225,76.0,76.0,11.3937,71.8615,0.1935,2.7353
25,bo,0.2604049093930606,0.8588917095592361,0.023908290440763924,1586.3216716259249,2.54,43.0,74.0,4.7801,65.8343,8.4632,2.7353
26,bo,0.2273750507820119,0.8588917095592361,0.023908290440763924,1325.3110338366173,2.5908,26.0,28.0,8.9211,5.2338,13.7567,2.7353
27,bo,0.14104771331821375,0.8588917095592361,0.023908290440763924,1324.985172158091,2.1268,50.0,39.0,9.0361,61.113,1.7926,2.7353
28,bo,0.386472982856037,0.8588917095592361,0.023908290440763924,1506.9588287343406,2.1241,87.0,99.0,10.5304,53.2604,17.1116,2.7353
29,bo,0.23664425841569736,0.8588917095592361,0.023908290440763924,1429.6254525776794,2.419,19.0,66.0,5.6254,38.0825,5.4443,2.7353
30,bo,0.12018040009391462,0.8588917095592361,0.023908290440763924,1563.6460574588878,2.087,22.0,73.0,8.6666,52.3825,1.2777,2.7353
31,bo,0.20390886989224835,0.8588917095592361,0.023908290440763924,1364.592118228232,2.2401,73.0,21.0,10.4229,19.4086,2.8055,2.7353
32,bo,0.31519907932355945,0.8588917095592361,0.023908290440763924,1490.770159993353,2.6539,67.0,87.0,11.3249,28.3243,1.9815,2.7353
33,bo,0.1503091763872673,0.8588917095592361,0.023908290440763924,1469.0073689327317,2.1505,87.0,66.0,2.9354,47.8032,17.6115,2.7353
34,bo,0.2086822107663774,0.8588917095592361,0.023908290440763924,1358.5038015578182,2.6609,54.0,35.0,10.0427,7.3083,24.057,2.7353
35,bo,0.27249652601385926,0.8588917095592361,0.023908290440763924,1459.7677918163179,2.5345,89.0,75.0,8.5971,31.2147,7.2778,2.7353
36,bo,0.3094014089760072,0.8588917095592361,0.023908290440763924,1362.8141168949574,2.362,23.0,24.0,5.1515,72.4095,13.4476,2.7353
37,bo,0.19681495806523053,0.8588917095592361,0.023908290440763924,1371.8364283256394,2.2556,65.0,81.0,8.7708,38.8611,24.6441,2.7353
38,bo,0.17538050639225627,0.8588917095592361,0.023908290440763924,1503.243536157136,2.1361,86.0,13.0,10.6697,57.7311,6.609,2.7353
39,bo,0.2030850122624188,0.8588917095592361,0.023908290440763924,1454.682748944366,2.6822,51.0,109.0,5.7258,9.2108,24.0583,2.7353
40,bo,0.27048931574523477,0.8588917095592361,0.023908290440763924,1432.2814481196026,2.1815,70.0,68.0,7.5745,10.1872,6.0075,2.7353
41,bo,0.3005682638796641,0.8588917095592361,0.023908290440763924,1295.6839710492611,2.1878,54.0,92.0,4.9242,52.0831,0.1488,2.7353
42,bo,0.3824320397635553,0.8588917095592361,0.023908290440763924,1395.2825451657895,2.5657,59.0,95.0,3.5468,78.6466,0.2517,2.7353
43,bo,0.2665608997209529,0.8588917095592361,0.023908290440763924,1278.1095996872314,2.4452,83.0,84.0,4.7966,31.3656,12.4084,2.7353
44,bo,0.3045958191362776,0.8588917095592361,0.023908290440763924,1501.4599600793147,2.2069,67.0,58.0,4.1769,65.6911,10.2106,2.7353
45,bo,0.194974819921183,0.8588917095592361,0.023908290440763924,1299.4277234857257,2.6604,40.0,103.0,3.4697,62.4367,1.2168,2.7353
46,bo,0.27160027868452324,0.8588917095592361,0.023908290440763924,1408.7890925667598,2.3689,45.0,106.0,1.8069,5.0513,8.5723,2.7353
47,bo,0.13978097460914368,0.8588917095592361,0.023908290440763924,1501.8012357009068,2.0537,37.0,109.0,7.8526,45.5402,0.4526,2.7353
48,bo,0.23681566252619277,0.8588917095592361,0.023908290440763924,1300.2525997445898,2.4905,24.0,60.0,2.4961,12.2382,3.4667,2.7353
49,bo,0.3280600506298059,0.8588917095592361,0.023908290440763924,1445.516931496153,2.0589,67.0,12.0,9.8937,5.176,2.6594,2.7353
50,bo,0.19985944734716934,0.8588917095592361,0.023908290440763924,1592.7284909802304,2.1676,86.0,70.0,3.4416,31.6757,17.6589,2.7353
51,bo,0.19143712923682735,0.8588917095592361,0.023908290440763924,1429.0408544451207,2.0435,39.0,113.0,6.4454,37.1474,1.0133,2.7353
52,bo,0.12833024760208905,0.8588917095592361,0.023908290440763924,1893.2042297751047,2.3549,15.0,112.0,4.7957,61.2811,0.5057,2.7353
53,bo,0.20649048729806793,0.8588917095592361,0.023908290440763924,1610.4776166409406,2.6278,47.0,59.0,5.0164,9.3975,0.3212,2.7353
54,bo,0.3217372647398736,0.8588917095592361,0.023908290440763924,1399.4498338941958,2.3675,48.0,15.0,3.145,59.4779,0.3859,2.7353
55,bo,0.34179979028196605,0.8588917095592361,0.023908290440763924,1390.159542245527,2.2756,43.0,32.0,6.8031,78.5473,0.2288,2.7353
56,bo,0.32640647809296014,0.8588917095592361,0.023908290440763924,1545.790525756106,2.588,62.0,101.0,11.8243,38.9612,0.8174,2.7353
57,bo,0.3222365133527105,0.8588917095592361,0.023908290440763924,1368.9831743498014,2.2598,52.0,42.0,7.3842,53.4272,10.5806,2.7353
58,bo,0.1782687763459909,0.8588917095592361,0.023908290440763924,1506.1039793403183,2.3399,28.0,92.0,3.0197,19.8094,15.7591,2.7353
59,bo,0.37907051003799674,0.8588917095592361,0.023908290440763924,1463.0713928832936,2.4616,56.0,63.0,7.8156,74.1237,0.2297,2.7353
