trial_id,tunnel_id,ring_id,case_id,kind,k_y,per_ring_offsets,r_surface_min_ceiling_ref,gt_miou,best_so_far,regret_vs_ceiling,search_x,hough_threshold,hough_oblique_threshold,hough_horizontal_threshold,merge_distance_threshold,line_merge_distance,single_ring_visual_slot_snap_px,line_snap_tolerance_px,slot_inset_y,segmentation_slot_inset_y,agent_error,n_reclassified_by_r_filter,r_surface_min,r_surface_min_frac,r_surface_min_otsu_ref,k_y_frac,arc_width_entropy,order_branch,branch_is_minus,direction_score_plus,direction_score_minus,direction_margin,direction_select_enabled,det_k_count_match,det_k_confidence_avg,det_block_count_per_ring,det_y_coverage_pct,det_min_y_gap_px,det_y_order_consistency,det_ready_for_segmentation,det_guardrail_violations,bo_surrogate_mean,bo_surrogate_std,ei_value
10,1-1,20,1-1/r20,random,472.65656213116176,"{""0"": {""K"": 0.0, ""B1"": 2817.5256967508776, ""A1"": 49.32123155001426, ""A2"": 2171.964491825901, ""A3"": 2740.689762386806, ""B2"": 1772.9403822335526}}",2.7353,0.09656391377887548,0.4062023646995905,0.47659763530040955,"[0.13676405154258153, 0.41890365091318515, 0.8152562779950456, 0.014271189684610608, 0.6284619478662907, 0.7930236580980341, 0.5130035828222085, 0.7258494205510871, 0.22642348269714407, 0.19852114799267284, 0.3631269505503516, 0.17940602756714652, 0.34606143911247844]",69.0,69.0,35.0,3.1837,3.1837,32.2345,32.2345,4.4852,4.4852,False,0,2.284,0.345992,2.449,0.13676405154258153,1.655634448192509,plus,False,1.3537114023698984,1.4976668990926396,0.14395549672274122,True,True,1.0,False,100.0,49.30000000000001,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
11,1-1,20,1-1/r20,random,3276.716756235776,"{""0"": {""K"": 0.0, ""B1"": 1175.2752410064224, ""A1"": 938.389086059162, ""A2"": 3290.248479885197, ""A3"": 1536.1166925404234, ""B2"": 3388.244259043317}}",2.7353,0.08305746397966544,0.4062023646995905,0.47659763530040955,"[0.9481240614108147, 0.5733327176111209, 0.34006806742083984, 0.2715246198087853, 0.9520394907075223, 0.44447820964711326, 0.9803947508805895, 0.515522669106271, 0.521166129026224, 0.8965405237160008, 0.7427674182150396, 0.5806528638528226, 0.4266495038362583]",54.0,54.0,67.0,10.8619,10.8619,60.7076,60.7076,14.5163,14.5163,False,0,2.342,0.426679,2.449,0.9481240614108147,1.5836419726509166,plus,False,-0.9603178794885252,-0.7963028337762139,0.1640150457123113,True,True,1.0,False,100.0,67.69999999999982,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
12,1-1,20,1-1/r20,perturb_guardrail_smoke,69.12,"{""0"": {""K"": 0.0, ""B1"": 2158.7534869380684, ""A1"": 2080.6870296298184, ""A2"": 1326.142272779506, ""A3"": 1835.598093448526, ""B2"": 1706.4309259015631}}",2.7353,0.13303691875840626,0.4062023646995905,0.47659763530040955,"[0.02, 0.0, 0.6246393191371725, 0.6020506451475169, 0.3837217224477737, 0.5311337075950596, 0.49375894846688745, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.02,1.6793763803187503,minus,True,-1.455424614240494,-0.7125751833402482,0.7428494309002459,True,True,1.0,False,100.0,78.09999999999991,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
13,1-1,20,1-1/r20,perturb_wrong_r_low,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.4015403931940736,0.4062023646995905,0.47659763530040955,"[0.4662060253252891, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.05]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.0712,0.049957,2.449,0.46620602532528915,1.7792959576398664,minus,True,1.931814627943528,2.279849897513741,0.34803526957021313,True,True,1.0,False,100.00000000000003,40.799999999999955,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
14,1-1,20,1-1/r20,perturb_wrong_k,1151.7960959979428,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.21667224497141677,0.4062023646995905,0.47659763530040955,"[0.33327433333273804, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.3332743333327381,1.7792959576398664,minus,True,1.681814627943528,2.0298498975137416,0.3480352695702136,True,True,1.0,False,100.0,40.799999999999955,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
15,1-1,20,1-1/r20,perturb_ambiguous_lines,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.4062023646995905,0.4062023646995905,0.47659763530040955,"[0.4662060253252891, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.19240214398531064, 0.6920321208818392, 0.951470679999789, 0.9575628856421684, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,11.4662,11.4662,76.8172,76.8172,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.46620602532528915,1.7792959576398664,minus,True,1.931814627943528,2.279849897513741,0.34803526957021313,True,True,1.0,False,100.00000000000003,40.799999999999955,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
16,1-1,20,1-1/r20,perturb_small_segment,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 241.92000000000002, ""A1"": 864.0, ""A2"": 1486.08, ""A3"": 2108.16, ""B2"": 2730.2400000000002}}",2.7353,0.5333374422857214,0.5333374422857214,0.3494625577142786,"[0.4662060253252891, 0.0, 0.07, 0.25, 0.43, 0.61, 0.79, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.46620602532528915,1.7485390979470619,plus,False,3.74189990917909,3.5156179424569136,0.22628196672217626,True,True,1.0,False,100.00000000000003,241.89999999999986,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
17,1-1,20,1-1/r20,perturb_wrong_k,2199.609402896165,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.24993843402415233,0.5333374422857214,0.3494625577142786,"[0.6364610540787515, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.6364610540787515,1.7792959576398664,minus,True,2.1818146279435284,2.529849897513742,0.3480352695702136,True,True,1.0,False,100.0,40.80000000000018,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
18,1-1,20,1-1/r20,perturb_offset_shift,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 2525.2596383781056, ""A1"": 1419.0658483118768, ""A2"": 1659.1311898552515, ""A3"": 871.5979427259467, ""B2"": 414.7863292183097}}",2.7353,0.36758545102775386,0.5333374422857214,0.3494625577142786,"[0.4662060253252891, 0.0, 0.7306885527714426, 0.41060933110876063, 0.4800726822497834, 0.252198478798017, 0.12001919248214979, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.46620602532528915,1.6643044681419645,minus,True,1.1344240196499802,1.7816249441599945,0.6472009245100143,True,True,1.0,False,100.0,240.0,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
19,1-1,20,1-1/r20,perturb_wrong_r_high,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.41344143916187054,0.5333374422857214,0.3494625577142786,"[0.4662060253252891, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.95]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.7182,0.950026,2.449,0.46620602532528915,1.7792959576398664,minus,True,1.931814627943528,2.279849897513741,0.34803526957021313,True,True,1.0,False,100.00000000000003,40.799999999999955,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
20,1-1,20,1-1/r20,perturb_weak_hough,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.4062023646995905,0.5333374422857214,0.3494625577142786,"[0.4662060253252891, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.8876498869997137, 0.9709058720893163, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",82.0,82.0,117.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.46620602532528915,1.7792959576398664,minus,True,1.931814627943528,2.279849897513741,0.34803526957021313,True,True,1.0,False,100.00000000000003,40.799999999999955,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
21,1-1,20,1-1/r20,perturb_misaligned,1682.883905747518,"{""0"": {""K"": 0.0, ""B1"": 2370.1715925341186, ""A1"": 1707.4002414120407, ""A2"": 1675.0074328301794, ""A3"": 732.2031324044448, ""B2"": 0.0}}",2.7353,0.3955686370445241,0.5333374422857214,0.3494625577142786,"[0.48694557457972165, 0.0, 0.6858135395064, 0.49403942170487286, 0.48466650255502874, 0.21186433229295276, 0.0, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.4869455745797216,1.6011349903134513,minus,True,1.820518986004536,2.1043279593980673,0.28380897339353117,True,True,1.0,False,100.0,0.0,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
22,1-1,20,1-1/r20,perturb_guardrail_smoke,69.12,"{""0"": {""K"": 0.0, ""B1"": 2158.7534869380684, ""A1"": 2080.6870296298184, ""A2"": 1326.142272779506, ""A3"": 1835.598093448526, ""B2"": 1706.4309259015631}}",2.7353,0.13303691875840626,0.5333374422857214,0.3494625577142786,"[0.02, 0.0, 0.6246393191371725, 0.6020506451475169, 0.3837217224477737, 0.5311337075950596, 0.49375894846688745, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.8300477298017456]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.632,0.83011,2.449,0.02,1.6793763803187503,minus,True,-1.455424614240494,-0.7125751833402482,0.7428494309002459,True,True,1.0,False,100.0,78.09999999999991,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
23,1-1,20,1-1/r20,perturb_wrong_r_low,1611.2080235241992,"{""0"": {""K"": 0.0, ""B1"": 2174.6059355209322, ""A1"": 1776.79058664792, ""A2"": 1717.1945927199508, ""A3"": 855.4115705264553, ""B2"": 40.76015227490025}}",2.7353,0.4015403931940736,0.5333374422857214,0.3494625577142786,"[0.4662060253252891, 0.0, 0.6292262544910104, 0.5141176465995139, 0.49687343539350426, 0.24751492202733083, 0.01179402554250586, 0.19240214398531064, 0.6920321208818392, 0.2006067239869952, 0.3695363106022067, 0.0037342420520759534, 0.05]",29.0,29.0,86.0,3.2067,3.2067,32.7152,32.7152,0.0934,0.0934,False,0,2.0712,0.049957,2.449,0.46620602532528915,1.7792959576398664,minus,True,1.931814627943528,2.279849897513741,0.34803526957021313,True,True,1.0,False,100.00000000000003,40.799999999999955,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",,,
24,1-1,20,1-1/r20,bo,1995.2283357763313,"{""0"": {""K"": 0.0, ""B1"": 1961.3807559110764, ""A1"": 3414.535805983831, ""A2"": 1444.2293541794193, ""A3"": 2661.1723168985586, ""B2"": 2872.0296662452083}}",2.7353,0.16227546131204423,0.5333374422857214,0.3494625577142786,"[0.57732301382417, 0.48361470206246204, 0.567529153909455, 0.988002258675877, 0.417890438130619, 0.770015137991481, 0.831027102501507, 0.4718586549489061, 0.1334631179272624, 0.9242715755487765, 0.4348113318524307, 0.00444247573414891, 0.9475715587911415]",50.0,50.0,25.0,11.167,11.167,37.6108,37.6108,0.1111,0.1111,False,0,2.7164,0.947522,2.449,0.57732301382417,1.6367978354708577,plus,False,-1.8854118849646058,-1.7667591436609322,0.11865274130367354,True,True,1.0,False,99.99999999999999,41.40000000000009,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",0.3509105353863562,0.10523251230422652,0.0013975006180062212
25,1-1,20,1-1/r20,bo,1731.652996314607,"{""0"": {""K"": 0.0, ""B1"": 144.14517591929427, ""A1"": 686.1456474081118, ""A2"": 2004.5288737008625, ""A3"": 1273.6520244116773, ""B2"": 2145.7711734335335}}",2.7353,0.36572260480142793,0.5333374422857214,0.3494625577142786,"[0.5010570012484395, 0.18015425618267522, 0.04170867358775876, 0.19853751371762496, 0.5800141416958514, 0.3685335718783789, 0.620882862683314, 0.43995809799952446, 0.6644427637575688, 0.06364535393879334, 0.7241080721232852, 0.016762577823807745, 0.5910413856924198]",48.0,48.0,83.0,1.7001,1.7001,59.3081,59.3081,0.4191,0.4191,False,0,2.4601,0.590972,2.449,0.5010570012484395,1.5397537696467825,plus,False,2.6108228242128346,1.9579734975816168,0.6528493266312179,True,True,1.0,False,100.0,141.2,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",0.3995674947920716,0.09209865923849504,0.0023450834261517957
26,1-1,20,1-1/r20,bo,1642.546472702789,"{""0"": {""K"": 0.0, ""B1"": 2666.5890536872316, ""A1"": 597.4489285597218, ""A2"": 306.6755700595825, ""A3"": 392.58892125453286, ""B2"": 3383.5969452795593}}",2.7353,0.28669873803125034,0.5333374422857214,0.3494625577142786,"[0.47527386362927926, 0.5741434265602069, 0.7715824808122776, 0.17287295386566026, 0.08873714411446254, 0.11359633138151992, 0.9790500420369095, 0.7130328338175936, 0.32248806167415256, 0.46908617497483884, 0.8451714881407144, 0.015260902256464925, 0.9480751300095861]",68.0,68.0,45.0,6.1599,6.1599,68.3879,68.3879,0.3815,0.3815,False,0,2.7168,0.948079,2.449,0.47527386362927926,1.41356764098411,minus,True,0.8043558322302348,1.1133852420592583,0.3090294098290235,True,True,1.0,False,100.0,72.40000000000009,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",0.3171338302770629,0.11237681447344315,0.0009216715401018285
27,1-1,20,1-1/r20,bo,1488.4297368504212,"{""0"": {""K"": 0.0, ""B1"": 913.5018097537358, ""A1"": 1777.6854780132503, ""A2"": 2909.2934049513515, ""A3"": 1792.031204067007, ""B2"": 2510.143557456659}}",2.7353,0.1431175281901605,0.5333374422857214,0.3494625577142786,"[0.43067990070903395, 0.665064408811847, 0.2643234403222615, 0.5143765850732784, 0.8418094343030531, 0.5185275474730923, 0.7263146867640795, 0.5468008482330116, 0.1810204975314812, 0.8737546585992102, 0.22765174900592067, 0.0002518810117569936, 0.06532613191652858]",56.0,56.0,30.0,10.6113,10.6113,22.0739,22.0739,0.0063,0.0063,False,0,2.0822,0.06526,2.449,0.43067990070903395,1.6977697551244126,minus,True,-1.2862837070499014,-0.7763692612432634,0.5099144458066379,True,True,1.0,False,100.0,14.400000000000091,0.0,False,"[""block_count_per_ring != 7 (missing or extra blocks)""]",0.2933821762656682,0.11965969359255557,0.0007980853090307997
