trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
66,bo,0.22803603811003498,0.2822395240275678,0.6528604759724322,3435.3523354051545,2.7408,68.0,20.0,1.0581,23.555,12.6565,2.7397
67,bo,0.11317131524271233,0.2822395240275678,0.6528604759724322,2773.569703023412,2.7405,66.0,55.0,5.8556,19.9039,14.9901,2.7397
68,bo,0.16225496544594684,0.2822395240275678,0.6528604759724322,2888.471575526298,2.7413,77.0,72.0,9.7128,52.4464,20.4522,2.7397
69,bo,0.16786544077919935,0.2822395240275678,0.6528604759724322,1487.683076963413,2.742,75.0,112.0,10.5128,23.8773,10.9551,2.7397
70,bo,0.1996667774556238,0.2822395240275678,0.6528604759724322,341.35227841462034,2.7408,29.0,46.0,7.981,10.5963,7.735,2.7397
71,bo,0.16548446040895173,0.2822395240275678,0.6528604759724322,2678.5291827931082,2.7402,86.0,57.0,2.8234,56.4441,14.7422,2.7397
72,bo,0.25713955144816886,0.2822395240275678,0.6528604759724322,1619.102485542881,2.7398,84.0,81.0,9.4564,17.24,4.5037,2.7397
73,bo,0.11451587300010788,0.2822395240275678,0.6528604759724322,2250.0911873373298,2.7416,88.0,75.0,9.6856,11.9523,15.1094,2.7397
74,bo,0.11312689969604862,0.2822395240275678,0.6528604759724322,1676.3318942382325,2.7402,32.0,40.0,8.1696,69.21,10.026,2.7397
75,bo,0.1083041145973808,0.2822395240275678,0.6528604759724322,2000.4249883768523,2.7398,78.0,81.0,11.0758,51.5266,20.4544,2.7397
76,bo,0.27124289346700103,0.2822395240275678,0.6528604759724322,3376.426173726108,2.7419,66.0,44.0,7.5588,27.5706,14.0986,2.7397
77,bo,0.13828836715839504,0.2822395240275678,0.6528604759724322,117.93138824527162,2.7403,67.0,37.0,9.1354,10.7168,3.9253,2.7397
78,bo,0.2690497341603314,0.2822395240275678,0.6528604759724322,2371.9152645972777,2.7415,32.0,31.0,7.9612,48.4501,16.5736,2.7397
79,bo,0.2659942577012416,0.2822395240275678,0.6528604759724322,1847.9864915245441,2.7415,19.0,43.0,11.7406,67.0517,2.7446,2.7397
80,bo,0.3794396976199277,0.3794396976199277,0.5556603023800724,1431.2738505093057,2.7401,63.0,42.0,9.8276,61.751,8.2067,2.7397
81,bo,0.27477201521016514,0.3794396976199277,0.5556603023800724,1925.1376483635274,2.7403,17.0,26.0,11.3905,47.5484,4.6906,2.7397
82,bo,0.18973101649101995,0.3794396976199277,0.5556603023800724,3098.2782422313085,2.7409,67.0,29.0,11.4204,68.8678,18.8516,2.7397
83,bo,0.15604921477357453,0.3794396976199277,0.5556603023800724,1448.0633327094379,2.7398,57.0,43.0,11.0536,73.2138,1.0733,2.7397
84,bo,0.15577365151275815,0.3794396976199277,0.5556603023800724,1884.750961024809,2.7406,88.0,47.0,10.0656,38.3837,13.4363,2.7397
85,bo,0.2070206099558816,0.3794396976199277,0.5556603023800724,826.6384451538888,2.7406,53.0,38.0,10.467,48.7862,1.8703,2.7397
86,bo,0.14602139560809885,0.3794396976199277,0.5556603023800724,3201.5068270529114,2.7413,29.0,47.0,10.4482,52.8069,12.2067,2.7397
87,bo,0.1316205548208343,0.3794396976199277,0.5556603023800724,432.5082491770114,2.7401,44.0,85.0,7.8096,25.8276,16.559,2.7397
88,bo,0.12453708854444034,0.3794396976199277,0.5556603023800724,3102.2320931765307,2.7411,60.0,29.0,3.271,21.5247,0.8333,2.7397
89,bo,0.26429875652283213,0.3794396976199277,0.5556603023800724,1332.8955399700658,2.7414,54.0,46.0,10.4496,39.0691,7.3255,2.7397
90,bo,0.22647246285419573,0.3794396976199277,0.5556603023800724,1295.9427816135951,2.7406,20.0,67.0,8.1989,48.5409,7.4891,2.7397
91,bo,0.09223424895333401,0.3794396976199277,0.5556603023800724,586.0847490920579,2.7421,40.0,41.0,10.9265,51.6058,23.3617,2.7397
92,bo,0.11973012889366273,0.3794396976199277,0.5556603023800724,2365.320633169154,2.7399,38.0,26.0,7.097,32.1394,5.418,2.7397
93,bo,0.22675481185197907,0.3794396976199277,0.5556603023800724,1629.262684664905,2.74,68.0,61.0,9.6262,63.8648,2.2509,2.7397
94,bo,0.3252990640378069,0.3794396976199277,0.5556603023800724,1027.6775819735103,2.7417,55.0,106.0,11.1121,75.152,9.9122,2.7397
95,bo,0.11491506457960089,0.3794396976199277,0.5556603023800724,226.98394476717493,2.7411,73.0,32.0,8.4802,47.9039,11.5384,2.7397
96,bo,0.29679116335962263,0.3794396976199277,0.5556603023800724,1986.066748744432,2.7418,83.0,84.0,9.8565,23.7873,10.1426,2.7397
97,bo,0.19206020604930352,0.3794396976199277,0.5556603023800724,1044.181741993154,2.7413,60.0,65.0,11.8732,57.3813,10.8331,2.7397
98,bo,0.22944240458669202,0.3794396976199277,0.5556603023800724,1439.8060676303267,2.7405,46.0,51.0,11.8906,5.7156,9.52,2.7397
99,bo,0.16315896492843088,0.3794396976199277,0.5556603023800724,1727.865685778947,2.7431,54.0,17.0,10.6005,79.9754,7.7158,2.7397
100,bo,0.11602708803611739,0.3794396976199277,0.5556603023800724,2753.678776589421,2.7416,81.0,15.0,11.7109,67.0882,6.4219,2.7397
101,bo,0.2103638030921304,0.3794396976199277,0.5556603023800724,1824.9053978068873,2.7409,43.0,96.0,9.6096,62.2323,6.2646,2.7397
102,bo,0.24802362554676774,0.3794396976199277,0.5556603023800724,2843.7867732397804,2.7428,76.0,49.0,6.7486,10.1523,16.7795,2.7397
103,bo,0.18949772075128712,0.3794396976199277,0.5556603023800724,1577.6707197635496,2.7397,56.0,34.0,11.9481,50.7458,5.7562,2.7397
104,bo,0.3127167590380419,0.3794396976199277,0.5556603023800724,2016.32895276344,2.7399,73.0,98.0,9.2525,35.8267,6.2718,2.7397
105,bo,0.16906720700211078,0.3794396976199277,0.5556603023800724,2981.4174614308936,2.7415,65.0,25.0,8.6144,7.7385,13.8492,2.7397
106,bo,0.11607548148628492,0.3794396976199277,0.5556603023800724,1790.7080707665448,2.7415,43.0,61.0,10.8607,44.2494,3.6061,2.7397
107,bo,0.21512498450877532,0.3794396976199277,0.5556603023800724,921.0905138016318,2.74,65.0,71.0,10.8802,24.5242,7.5376,2.7397
108,bo,0.1596382818529889,0.3794396976199277,0.5556603023800724,1330.8746803697813,2.7399,42.0,90.0,10.171,79.6881,6.7629,2.7397
109,bo,0.14426914990324496,0.3794396976199277,0.5556603023800724,1385.016340809976,2.7402,90.0,53.0,7.5693,67.0738,5.0509,2.7397
110,bo,0.11765672230253646,0.3794396976199277,0.5556603023800724,2886.9150572381845,2.7403,87.0,88.0,9.6156,44.7331,5.9227,2.7397
111,bo,0.1038161761727856,0.3794396976199277,0.5556603023800724,1405.2495254387018,2.75,56.0,80.0,9.0921,54.4206,6.9442,2.7397
112,bo,0.1734543649417856,0.3794396976199277,0.5556603023800724,2687.416125706304,2.7444,89.0,82.0,7.2167,17.2209,13.0865,2.7397
113,bo,0.20779422479004822,0.3794396976199277,0.5556603023800724,1603.4830991281237,2.7401,39.0,97.0,1.8047,76.2409,7.6151,2.7397
114,bo,0.26489736184840396,0.3794396976199277,0.5556603023800724,2003.4857081097575,2.7418,70.0,81.0,9.1689,76.3279,12.7854,2.7397
115,bo,0.09555626259412452,0.3794396976199277,0.5556603023800724,241.52637788448538,2.7437,32.0,27.0,11.2261,59.3744,8.3448,2.7397
116,bo,0.2945572929786528,0.3794396976199277,0.5556603023800724,1855.8530609168204,2.7397,64.0,113.0,11.3884,44.3415,15.9072,2.7397
117,bo,0.18846382787739938,0.3794396976199277,0.5556603023800724,2245.0897675519805,2.7403,69.0,109.0,11.2653,71.1414,18.263,2.7397
118,bo,0.27052187249599574,0.3794396976199277,0.5556603023800724,1845.3104285509346,2.7403,53.0,40.0,7.7064,57.6252,1.4043,2.7397
119,bo,0.1844345812390385,0.3794396976199277,0.5556603023800724,1684.1721888267546,2.7415,69.0,22.0,6.4063,16.7898,3.4709,2.7397
